metagene,log2foldchange_After abduction,q-value_After abduction
K01512,0.7632073248942949,1.0
K01515,0.6636930865236399,1.0
K01520,0.5216942337549716,1.0
K01521,-0.0609886533953065,1.0
K01523,-0.6864436915651535,1.0
K01524,0.5182922662852384,1.0
K01525,-0.3038519234810848,1.0
K01531,0.7100031832095778,1.0
K01533,0.4286295094890705,1.0
K01534,0.1966126366359828,1.0
K01535,1.5899309139599769,1.0
K01537,-0.0300944451302946,1.0
K01546,-0.5543354208536999,1.0
K01547,-0.5165015232623369,1.0
K01548,-0.5181043972971373,1.0
K01551,1.3120781168326323,1.0
K01555,0.2263963897273633,1.0
K01556,0.0448651944955009,1.0
K01560,0.0683288108466628,1.0
K01561,0.4060278531845305,1.0
K01563,-0.3205675029822932,1.0
K01567,-2.610706312855027,2.237245828987988e-05
K01569,1.4302351552181662,1.0
K01571,-0.9203397494504202,1.0
K01572,-0.668087111373225,1.0
K01573,-0.449714988014265,1.0
K01574,-0.2031905174213502,1.0
K01575,1.892121793992939,0.0193130756373829
K01576,0.390271180788709,1.0
K01577,1.3931858742517889,1.0
K01579,0.0915032501486541,1.0
K01580,0.2623625664997226,1.0
K01581,0.6061580760754243,1.0
K01582,-0.1393582714457,1.0
K01583,-0.0582165516204613,1.0
K01584,0.2440394111479997,1.0
K01585,-0.6910535524787444,1.0
K01586,0.5279602045901579,1.0
K01588,0.7016618246661366,1.0
K01589,1.6093003559639012,0.071524883057406
K01590,-0.7479876780587369,1.0
K01591,0.7277876598497494,1.0
K01593,-0.6153891248033381,1.0
K01595,0.2064601382878796,1.0
K01596,-1.0100434379002334,1.0
K01597,1.6004185887539957,0.6679658517319431
K01598,0.3089579783746621,1.0
K01599,-0.1780035466276166,1.0
K01601,-0.2817461108581598,1.0
K01607,0.2907289680799541,1.0
K01608,0.3233713703458687,1.0
K01609,0.2190570551654171,1.0
K01610,0.713984511698189,1.0
K01611,-0.5274075154193429,1.0
K01613,-0.78738072208419,1.0
K01615,-0.8988832119390846,1.0
K01616,-0.1646627809155869,1.0
K01617,0.0295573322669329,1.0
K01619,0.8347053507589343,1.0
K01620,-0.1763670268504062,1.0
K01621,0.8579257538979332,1.0
K01623,-0.3621721791007106,1.0
K01624,0.7068223962062623,1.0
K01625,0.1254923117446524,1.0
K01626,-0.7305266689089343,1.0
K01627,-0.0489571298343307,1.0
K01628,-0.528282862239088,1.0
K01629,0.2478496376315493,1.0
K01630,-0.1005705735360926,1.0
K01631,-0.0493825821212778,1.0
K01633,1.041523811174701,1.0
K01635,1.9019410193334552,0.216208890015282
K01637,-0.2529693169442457,1.0
K01638,0.1168504945139248,1.0
K01639,-0.5223442188354939,1.0
K01640,-0.7712972970233754,1.0
K01641,1.5996550105857097,0.6738477256392473
K01643,0.0839581933075477,1.0
K01644,0.2784390567369412,1.0
K01646,0.1341845117630995,1.0
K01647,-0.1474803940761408,1.0
K01649,0.0763717208694758,1.0
K01652,0.6219395242099195,1.0
K01653,-0.0714842923092202,1.0
K01654,-1.114917783114433,1.0
K01657,0.2013099327583247,1.0
K01658,0.1275137846380494,1.0
K01659,0.0177266560293745,1.0
K01661,1.5268781297890548,0.1242698618839939
K01662,-0.2029479515017811,1.0
K01664,0.0770953029222569,1.0
K01665,0.1961504825933846,1.0
K01666,-0.8024227855221033,1.0
K01667,-0.8478601837003805,1.0
K01668,0.2035529072711255,1.0
K01669,1.997304377827149,0.0033353479126569
K01671,-0.2276351040026907,1.0
K01673,0.1477932166449325,1.0
K01674,0.9423711548471124,1.0
K01676,0.0450141614337935,1.0
K01677,-1.9007100046769767,0.0111993905967482
K01678,-1.9102521689543777,0.0093378408887882
K01679,1.3292618063644894,1.0
K01681,-0.0786040985432017,1.0
K01682,0.0559960954687599,1.0
K01683,-0.4368458624287252,1.0
K01684,-0.5496339199640756,1.0
K01685,-0.4081029225322592,1.0
K01686,0.0434315498758763,1.0
K01687,-0.0761534881751762,1.0
K01689,0.6197646325822472,1.0
K01690,-0.3108123459158438,1.0
K01692,0.1391403361674839,1.0
K01693,-0.0013837349262511,1.0
K01695,0.4236012611732562,1.0
K01696,0.4733283286988035,1.0
K01697,0.1920070368562638,1.0
K01698,-0.0777324567856716,1.0
K01699,-0.8901456040506339,1.0
K01703,-0.020966132205946,1.0
K01704,0.0271157899963507,1.0
K01706,-0.3057264339001821,1.0
K01707,0.0850221093387433,1.0
K01708,-0.4472874509829589,1.0
K01709,-1.2536083243035194,1.0
K01710,0.3539396008578107,1.0
K01711,-0.8960193273291441,1.0
K01712,-0.5828789257022038,1.0
K01713,0.3244627894899613,1.0
K01714,0.6165315809976581,1.0
K01715,-1.0040762975415278,1.0
K01716,-0.1016498566487147,1.0
K01719,1.3589758405505443,1.0
K01720,-0.0418130755282162,1.0
K01721,-0.2251481821622951,1.0
K01724,0.1355694287214262,1.0
K01725,0.414692402256528,1.0
K01727,0.7970986091449179,1.0
K01728,0.2807037108204477,1.0
K01729,1.119527139532925,1.0
K01730,-0.3605843639601331,1.0
K01733,0.5323015774294468,1.0
K01734,-0.6443698742030382,1.0
K01735,0.3730582814410799,1.0
K01736,0.4475480692677986,1.0
K01737,0.6373013428516835,1.0
K01738,0.7077068584241906,1.0
K01739,1.18166544903828,1.0
K01740,-0.6927549053443662,1.0
K01744,-0.6656573637862555,1.0
K01745,-0.6345856457085439,1.0
K01746,-1.395248175374063,1.0
K01749,-0.0958580036884897,1.0
K01750,0.6547566525211785,1.0
K01751,-1.181054433063797,1.0
K01752,0.6405270300682178,1.0
K01753,-1.1856093485133878,1.0
K01754,0.2275664857239496,1.0
K01755,0.4224829107822698,1.0
K01756,0.7206903945683516,1.0
K01758,-0.5539566701811425,1.0
K01759,0.0547420593745289,1.0
K01760,1.6910225740747071,0.4893781920251987
K01761,-0.6547748204393267,1.0
K01766,-0.1071681167312326,1.0
K01768,-0.3294438814174105,1.0
K01770,-1.2818429870589885,0.3385673732133427
K01771,-0.1240113220002705,1.0
K01772,1.426086143265112,0.5477166486544103
K01775,0.8222994888063588,1.0
K01776,0.5376022348712635,1.0
K01777,-1.6595046633021764,1.0
K01778,-0.1183569851103485,1.0
K01779,0.766557224607661,1.0
K01782,0.2962314940851633,1.0
K01783,0.7298785371012237,1.0
K01784,0.4814066547505728,1.0
K01785,0.7325676626187996,1.0
K01787,-0.6447779956459916,1.0
K01788,-0.0428058504224464,1.0
K01790,0.3569105845444942,1.0
K01791,0.573652799483505,1.0
K01792,-0.0656602911424912,1.0
K01796,0.0141135146857551,1.0
K01799,-0.6290171221023906,1.0
K01800,1.519816486378315,0.0715166448345672
K01801,0.5522486879474591,1.0
K01802,-0.1296481776633473,1.0
K01803,0.6531601178058254,1.0
K01804,-0.1047148882711326,1.0
K01805,0.5213839542021521,1.0
K01807,1.217073621978927,1.0
K01808,-0.8195299876474569,1.0
K01809,0.9294369154394592,1.0
K01810,0.6790095158381471,1.0
K01811,-0.5527442776282558,1.0
K01812,-0.0159857321268808,1.0
K01813,0.1982217791249054,1.0
K01814,0.2659079695069029,1.0
K01815,0.1847205538614995,1.0
K01816,-0.8916468087741038,1.0
K01817,0.1739687401069365,1.0
K01818,-1.6336040885365706,0.120132739887136
K01819,1.729083591098465,1.0
K01820,-0.5343763422802004,1.0
K01821,1.6136021817399355,0.0292652769273982
K01823,1.517047252948294,0.12800839398224
K01825,-0.0329426478145384,1.0
K01826,0.9024452823741184,1.0
K01834,1.6026058389284317,0.0672475286568891
K01835,0.6220567421917338,1.0
K01838,0.3967450352062729,1.0
K01839,0.6366570314036005,1.0
K01840,0.1503467564481309,1.0
K01841,-0.919673601694052,1.0
K01843,-1.1824247238972756,1.0
K01844,-0.0620069175697202,1.0
K01845,0.0831547588513328,1.0
K01846,-1.1687633059574023,1.0
K01847,-0.6509831660535901,1.0
K01848,-0.6847842231983701,1.0
K01849,-0.8342837642180179,1.0
K01854,-0.0420303426515638,1.0
K01856,-0.602754867504762,1.0
K01857,-0.2848062516843492,1.0
K01858,-0.2985581522388916,1.0
K01866,0.6955237777388814,1.0
K01867,0.7509538188760753,1.0
K01868,0.6808618940144564,1.0
K01869,0.7319397300273885,1.0
K01870,0.7283100382251221,1.0
K01872,0.4969469186139609,1.0
K01873,0.72480610336022,1.0
K01874,0.6337364348518741,1.0
K01875,0.7293908179479743,1.0
K01876,0.686781924837602,1.0
K01878,1.3315139453105136,1.0
K01879,1.28823458333624,1.0
K01880,-0.8250164245358342,1.0
K01881,0.7373726714286548,1.0
K01883,0.726719884790444,1.0
K01885,-1.042198253380163,1.0
K01886,-1.163245240008861,1.0
K01887,0.7129825014535287,1.0
K01889,0.7287007034544658,1.0
K01890,0.7277742039902394,1.0
K01892,0.7249838864230004,1.0
K01893,0.7071547503496878,1.0
K01894,-0.0011183739982687,1.0
K01895,0.9331472333181472,1.0
K01897,-0.7537740638079371,1.0
K01902,1.2342080428020996,1.0
K01903,1.2402780923283836,1.0
K01905,0.4115606261494899,1.0
K01906,0.784722085287784,1.0
K01907,0.2507876051791398,1.0
K01908,-0.7920968141779894,1.0
K01910,0.156659523889453,1.0
K01911,1.5437447616743605,0.0970416198436715
K01912,-1.357629016236258,1.0
K01914,-0.2453429456959808,1.0
K01915,0.367149652494681,1.0
K01916,1.6351370465659345,0.0553724203662957
K01918,0.0845646952262191,1.0
K01919,0.9823380129729056,1.0
K01920,-0.0273908275937786,1.0
K01921,0.7437392620799117,1.0
K01922,0.3086797929222306,1.0
K01923,0.6975602537785073,1.0
K01924,0.742933152653632,1.0
K01925,0.7274738557796012,1.0
K01926,0.6646832464518468,1.0
K01928,0.4121614138393071,1.0
K01929,0.7302849310703582,1.0
K01933,0.6935347656598688,1.0
K01934,0.7008105255938758,1.0
K01935,0.4144732018641011,1.0
K01937,0.6884964087274617,1.0
K01938,0.53955012497617,1.0
K01939,0.7222871674115019,1.0
K01940,0.4623860015492779,1.0
K01941,0.6908739639436238,1.0
K01945,0.7095865514955814,1.0
K01950,-1.763431512350213,0.0708021536690644
K01951,0.6963422442052588,1.0
K01952,0.9288223049819464,1.0
K01953,-0.0516836021551825,1.0
K01955,0.5454674639966987,1.0
K01956,0.7461439690148743,1.0
K01958,1.1418983038665316,1.0
K01959,1.4297031677462806,1.0
K01960,-0.3747202162575369,1.0
K01961,0.6811880134624453,1.0
K01962,1.1733199497962232,1.0
K01963,0.6324979525069014,1.0
K01965,0.368819283193281,1.0
K01966,-0.2449941905859982,1.0
K01968,1.5590450157107782,0.0402923492904765
K01969,0.2296753535891114,1.0
K01971,-1.0995736796191298,1.0
K01972,0.7373963961674055,1.0
K01974,0.221234668862595,1.0
K01975,-0.2858498513583365,1.0
K01989,0.2152068005268264,1.0
K01990,0.5231884411189268,1.0
K01991,-0.1833834151721518,1.0
K01992,0.6067638194539147,1.0
K01993,-0.30515399614309,1.0
K01994,-1.870786040288224,1.0
K01995,0.162725731951624,1.0
K01996,0.1765637556032067,1.0
K01997,0.1864354453556782,1.0
K01998,0.1720904690904305,1.0
K01999,0.1913227844730376,1.0
K02000,1.3178165214491755,1.0
K02001,0.6250770775455038,1.0
K02002,1.9520417710860207,0.0046727946024624
K02003,0.3610773133651529,1.0
K02004,0.4604608426068183,1.0
K02005,0.8038997426898612,1.0
K02006,-1.3676754749713966,0.5421358881370988
K02007,-1.4792084278081945,0.1621501768680057
K02008,-1.4330170061137577,0.2865945464367068
K02009,-1.623336909531167,0.784366992899213
K02010,-0.4992975188776785,1.0
K02011,-0.4495377940437242,1.0
K02012,0.4523234023678686,1.0
K02013,0.5595774064429695,1.0
K02014,-0.0810219120132562,1.0
K02015,0.6929769326019107,1.0
K02016,0.6347696720442201,1.0
K02017,-0.1998503707627483,1.0
K02018,-0.2180618866663859,1.0
K02019,-0.9153264013938932,1.0
K02020,-0.1461602295422674,1.0
K02021,0.928103309395385,1.0
K02022,-0.6020456623661554,1.0
K02024,-0.1619044569137318,1.0
K02025,-0.4599254786348903,1.0
K02026,-0.3670007452119654,1.0
K02027,-0.0874793930206745,1.0
K02028,0.6579036360389052,1.0
K02029,0.2344126132784405,1.0
K02030,0.52868666336902,1.0
K02031,0.3919323898717435,1.0
K02032,0.1773669505059147,1.0
K02033,0.189306588574307,1.0
K02034,0.2042877397896176,1.0
K02035,0.5461735671757069,1.0
K02036,0.8575208988562477,1.0
K02037,0.7459539123039273,1.0
K02038,0.748887211179212,1.0
K02039,0.7134251140746011,1.0
K02040,0.8665657105840296,1.0
K02041,1.5356509173193449,0.3624405555358145
K02042,1.6380548731657356,0.404930454242201
K02043,-0.3793412245393734,1.0
K02044,1.573598289173226,0.4647949653120912
K02045,-1.4373540747715383,1.0
K02046,-0.5889429497350864,1.0
K02047,-0.6001479784907255,1.0
K02048,-0.776610321795915,1.0
K02049,-1.2537372719841482,0.5327426679624291
K02050,-1.254681929233067,0.6646406962248037
K02051,-1.2095072222007306,1.0
K02052,-0.3050927128083995,1.0
K02053,-0.1738060223514408,1.0
K02054,0.2686137058620039,1.0
K02055,-0.1913286372706375,1.0
K02056,-0.2702405728819133,1.0
K02057,-0.2324610704718113,1.0
K02058,-0.4455831088628692,1.0
K02062,0.1899746943340967,1.0
K02063,0.1845819781407311,1.0
K02064,0.286164370527874,1.0
K02065,-0.0501035853091789,1.0
K02066,-0.0841085830044221,1.0
K02067,0.181273768236523,1.0
K02068,1.600607345463779,0.4851098059959329
K02069,1.5245938908495429,0.5538947991844351
K02071,0.9800852074392086,1.0
K02072,0.9616478754683172,1.0
K02073,1.10309768459164,1.0
K02074,1.2027886856685284,1.0
K02075,1.3066050910794216,1.0
K02076,1.965253468932492,0.1843324665043422
K02077,1.0219733245244458,1.0
K02078,0.5578910958785098,1.0
K02079,-0.3629184053344378,1.0
K02080,-1.2241013921653243,1.0
K02081,-0.273559971968083,1.0
K02082,1.0962275035432043,1.0
K02083,-1.1066878796533666,1.0
K02086,1.4432903109588755,1.0
K02099,-1.6510238731951734,0.01352801838966
K02100,0.0085350396029706,1.0
K02103,-0.6441931044940774,1.0
K02106,-0.9907190281505138,1.0
K02107,-2.151191448768652,0.1041249296512589
K02108,0.6587025550543194,1.0
K02109,0.6611464058636515,1.0
K02110,0.6601901551113057,1.0
K02111,0.6515086828323798,1.0
K02112,0.6607184103778199,1.0
K02113,0.6743695308775651,1.0
K02114,0.6576415914767029,1.0
K02115,0.6591683949316203,1.0
K02116,1.3744749735866362,1.0
K02117,-1.0086684053333328,1.0
K02118,-1.0329340196584615,1.0
K02119,-1.6863865420409945,0.5594750794377297
K02120,-1.2978886638554965,1.0
K02121,-1.02343175323007,1.0
K02122,-1.5888468745412316,1.0
K02123,-1.0384255883508966,1.0
K02124,-1.319384490078511,1.0
K02160,0.5636876872776285,1.0
K02167,0.2078985079533173,1.0
K02168,0.1521026511064558,1.0
K02169,-0.1147417389413874,1.0
K02170,-0.0770740354395653,1.0
K02171,-1.2974802041655766,1.0
K02172,-1.307978168212243,1.0
K02173,-1.2549398940726868,1.0
K02182,-0.5266524858389445,1.0
K02188,-1.4270868766574534,1.0
K02189,-1.6872856176957591,0.1749962919576326
K02190,-1.2784601010820706,1.0
K02191,-1.0692622825572573,1.0
K02192,-0.9254965698953952,1.0
K02193,-0.4256204329366626,1.0
K02194,-0.4181563452708408,1.0
K02195,-0.4197957483070966,1.0
K02196,-0.3423157651433266,1.0
K02197,-0.4197957483070966,1.0
K02198,-0.4549599656726886,1.0
K02199,-0.395486238208296,1.0
K02200,-0.4727730175307543,1.0
K02203,-2.43065072640426,0.1312616797238456
K02204,1.2569602623412386,1.0
K02217,-0.1281067140803826,1.0
K02221,1.4384383430112953,0.1393854408225417
K02224,-1.3985333897996712,1.0
K02226,-1.120518296393926,1.0
K02227,-1.3126369508424798,1.0
K02228,0.9802805508585052,1.0
K02229,-0.0309126048745334,1.0
K02230,0.0633677347286123,1.0
K02231,-1.1936121370457444,1.0
K02232,-1.1424483548844662,1.0
K02233,-1.1235221813889202,1.0
K02236,1.5134158166989229,1.0
K02237,0.7005780292225441,1.0
K02238,0.6592468597239938,1.0
K02240,1.3190418383723983,1.0
K02241,-1.4915261794791324,1.0
K02242,1.498617311012031,0.9976395035411594
K02243,1.3097138655365612,1.0
K02244,1.5998080583348273,0.6690992325110476
K02245,1.3658049017058194,1.0
K02246,1.670308445120848,0.6177671478345129
K02248,1.1379129625637656,1.0
K02250,0.5805274873178438,1.0
K02255,-0.0236806279323378,1.0
K02258,1.5443954908178776,0.0421766151872288
K02259,1.6387451747859572,1.0
K02274,-0.0478149715649458,1.0
K02275,0.2657471459423697,1.0
K02276,0.2993132191644739,1.0
K02278,-1.6702020550676742,1.0
K02279,-1.3376255231458365,1.0
K02280,1.105298195124026,1.0
K02282,0.0915070756880411,1.0
K02283,-1.896926753499616,0.0715130380133162
K02291,0.3109464531109019,1.0
K02297,-0.0436292171918653,1.0
K02298,-0.0436292171918653,1.0
K02299,0.1593893355393778,1.0
K02300,-0.0755889006581504,1.0
K02302,-0.1350942240927797,1.0
K02303,2.404885111349337,0.8582355810293599
K02304,-0.6333414216259527,1.0
K02313,0.7276103429365756,1.0
K02314,0.7446717263565907,1.0
K02315,-0.8816513024097952,1.0
K02316,0.7279114736261489,1.0
K02317,-0.0323139649017596,1.0
K02334,-0.0891224715219332,1.0
K02335,0.733439802178821,1.0
K02336,-0.0507144897014695,1.0
K02337,0.7222914498351547,1.0
K02338,0.7273804255228978,1.0
K02339,-0.2975569098536859,1.0
K02340,0.7342452799627155,1.0
K02341,0.735050328158337,1.0
K02342,1.2330242382342036,0.481842805134918
K02343,0.7279087408221927,1.0
K02344,-0.109156869714927,1.0
K02345,-0.0646802026287844,1.0
K02346,0.6157669773258575,1.0
K02347,1.7610604922518758,1.0
K02348,0.3650198823764666,1.0
K02351,0.5802399320244094,1.0
K02352,2.2323659967834013,0.7507426928987725
K02355,0.5178109179588454,1.0
K02356,0.8078355144382046,1.0
K02357,0.7277742039902394,1.0
K02358,0.8050245520469309,1.0
K02361,-0.0356832853490387,1.0
K02362,-0.0136768255504193,1.0
K02363,0.1214131673170344,1.0
K02364,-0.0324186075109129,1.0
K02371,0.3074875536836634,1.0
K02372,0.8010886866043317,1.0
K02377,-0.9566760907436452,1.0
K02379,0.5424309565221448,1.0
K02380,-0.0424894243126829,1.0
K02381,0.9673280776646948,1.0
K02385,-1.5643438985816216,1.0
K02386,0.0292502041933595,1.0
K02387,-0.6203864676080373,1.0
K02388,-0.5735198559170183,1.0
K02389,-0.4523734950968996,1.0
K02390,-0.6031322987269558,1.0
K02391,-0.0528543274161685,1.0
K02392,-0.6442675956584099,1.0
K02393,0.0251929032076834,1.0
K02394,0.0288079551258797,1.0
K02395,-1.0372342978219726,1.0
K02396,-0.6325931444527635,1.0
K02397,-0.3877284523581279,1.0
K02398,-0.2658062902338964,1.0
K02399,-0.0659572074674863,1.0
K02400,-0.6136837616227151,1.0
K02401,-0.3959337090974815,1.0
K02402,-0.0008921489650068892,1.0
K02403,0.0049325356645584,1.0
K02404,-1.4620401522843838,1.0
K02405,-0.3426065116315613,1.0
K02406,-0.6343485143682184,1.0
K02407,-0.3026505856369619,1.0
K02408,-0.5474105876544071,1.0
K02409,-0.5661031111197012,1.0
K02410,-0.5619247002373617,1.0
K02411,-0.3986825378639835,1.0
K02412,-0.5586803149863178,1.0
K02413,-0.4333085523252755,1.0
K02414,-0.6672767197744853,1.0
K02415,0.0005459477536176038,1.0
K02416,-0.5193992978902839,1.0
K02417,-0.6393043978626072,1.0
K02418,-0.3155124960562976,1.0
K02419,-0.5328086736079252,1.0
K02420,-0.5931244919967811,1.0
K02421,-0.382708867783019,1.0
K02422,-0.5278289028002212,1.0
K02423,-0.0323326280979232,1.0
K02424,2.2059209601929237,0.0023349828761895
K02425,-0.0312676038034425,1.0
K02426,-0.3667233634837936,1.0
K02427,-0.2231250013284043,1.0
K02428,0.1837466134035905,1.0
K02429,-0.2198243878446346,1.0
K02430,-0.3990357260681354,1.0
K02431,-1.959082395598592,0.0008072833752066672
K02433,0.7474862898075807,1.0
K02434,0.5924763262879654,1.0
K02435,0.5864030438060298,1.0
K02436,-0.138017779684014,1.0
K02437,1.4785322823166756,0.0740116899281372
K02438,-1.4559090576220286,0.0959983128311001
K02439,-0.2110086020618364,1.0
K02440,1.3679514930280734,0.6304415276978306
K02441,-0.5924387087891418,1.0
K02443,0.3355789143040026,1.0
K02444,-1.0062946721956227,1.0
K02445,0.7764222000309691,1.0
K02446,-0.1162858235753208,1.0
K02450,0.4445842461272197,1.0
K02451,1.1492074656543796,1.0
K02452,0.2642565428934134,1.0
K02453,-0.052216973854321,1.0
K02454,0.0445752250620412,1.0
K02455,0.4959024789284817,1.0
K02456,-0.187368250946623,1.0
K02457,0.3447944644042456,1.0
K02458,0.318096187667324,1.0
K02459,0.4473414323583818,1.0
K02460,0.2431378440912781,1.0
K02461,0.176946819627632,1.0
K02462,0.232766188276374,1.0
K02463,1.377658741744197,0.4497407738435583
K02464,0.9936790380546076,1.0
K02466,0.4368666225012418,1.0
K02467,-0.0414089195109632,1.0
K02468,-0.364069524062347,1.0
K02469,0.4918993795533984,1.0
K02470,0.4863573823715157,1.0
K02471,-0.1382798079547229,1.0
K02472,-0.1750379849840546,1.0
K02473,-0.5551267243708382,1.0
K02474,-1.0128943327258386,1.0
K02475,0.4049098056732455,1.0
K02476,0.5437256112428644,1.0
K02477,-1.1637014045338288,1.0
K02478,-0.4892735983260252,1.0
K02479,1.3409715457387388,1.0
K02480,1.087407542573659,1.0
K02481,-0.11757031999103,1.0
K02482,1.3797319747784471,1.0
K02483,0.2724771669497536,1.0
K02484,0.0136510671582055,1.0
K02485,0.3938929430178235,1.0
K02487,1.1105752801838022,1.0
K02490,0.6160998196522386,1.0
K02492,-0.2150584399584245,1.0
K02493,0.7670292752690228,1.0
K02494,-0.0768428798910891,1.0
K02495,0.4765412214408813,1.0
K02496,-0.2449842287803998,1.0
K02497,2.747821429911116,0.1713614812585712
K02498,-0.0805581515026054,1.0
K02499,-0.244156597016113,1.0
K02500,0.2895730583845006,1.0
K02501,0.2905972396107661,1.0
K02502,-0.726162058833693,1.0
K02503,0.7204116686059908,1.0
K02504,-0.109156869714927,1.0
K02505,0.0124494233334375,1.0
K02506,-0.0834800776348247,1.0
K02507,-0.2167737208513847,1.0
K02508,0.5110342043337106,1.0
K02509,0.7998593196519768,1.0
K02510,-0.3923385326047446,1.0
K02511,0.4346406053799934,1.0
K02517,0.0825969670608455,1.0
K02518,0.7290223523374003,1.0
K02519,0.7128080595158796,1.0
K02520,0.7283882840267186,1.0
K02521,-0.1047939236683148,1.0
K02523,-0.0981098289185931,1.0
K02525,1.4624391791919624,1.0
K02526,-1.1633555418048758,1.0
K02527,-0.0969859393314898,1.0
K02528,0.7277742039902394,1.0
K02529,0.3937351016903005,1.0
K02530,1.9000594502430077,0.3327994262762019
K02531,1.4333574561789673,1.0
K02532,-0.4064878384386967,1.0
K02533,-0.128087765887378,1.0
K02535,-0.0999631421369124,1.0
K02536,-0.2201124393353175,1.0
K02538,2.408122935150689,0.0195510335475035
K02548,1.6911032150954517,0.0618288740365257
K02549,1.4658121747530328,0.5531669351305177
K02550,0.4843775351161439,1.0
K02551,1.2102595782443697,1.0
K02552,1.6786125393832732,0.7660561381513687
K02553,-0.3176014194969907,1.0
K02554,-0.7522911509196728,1.0
K02556,-0.5923096682211202,1.0
K02557,-0.6632485171439186,1.0
K02558,-0.1378316690581598,1.0
K02560,-0.109156869714927,1.0
K02562,-0.109156869714927,1.0
K02563,0.7266526214793414,1.0
K02564,0.6766713923279329,1.0
K02565,0.1048996776726454,1.0
K02566,-0.3295591523718986,1.0
K02567,-0.1068502293151709,1.0
K02568,0.0652343135029949,1.0
K02569,-0.0045628017874821,1.0
K02570,0.0651070379606291,1.0
K02572,0.095339737775794,1.0
K02573,-0.2344180707928085,1.0
K02574,-0.1974612690184949,1.0
K02575,0.413512014840652,1.0
K02584,0.7305205827932538,1.0
K02585,-0.9081150036900278,1.0
K02586,-0.1703893012457549,1.0
K02587,-0.9165842221545568,1.0
K02588,-1.4193756477091857,1.0
K02589,-1.2531756720371372,1.0
K02590,-0.949524477827092,1.0
K02591,-0.7886883917855325,1.0
K02594,-1.8021294866541395,1.0
K02598,-2.008488944863545,0.0011376711994924
K02600,0.7277742039902394,1.0
K02601,0.590419610268117,1.0
K02609,0.3647474732890277,1.0
K02610,0.3647474732890277,1.0
K02611,0.3647822997710189,1.0
K02612,0.3647474732890277,1.0
K02613,0.2763675054991921,1.0
K02614,0.2325534050941005,1.0
K02615,0.1114903675804548,1.0
K02616,0.2177702138629145,1.0
K02617,0.126910250096903,1.0
K02618,0.0001765483257090139,1.0
K02619,0.1507033719795947,1.0
K02621,1.339354031650847,0.6571375790385025
K02622,1.3450941826296412,0.6371909274473375
K02624,-0.249323575459363,1.0
K02626,0.5364754725004295,1.0
K02647,-1.2935413765750527,1.0
K02650,-2.1637743755367964,0.0356697727195996
K02651,-0.0976242588848992,1.0
K02652,-1.7510103378124944,0.1024642860063401
K02653,-1.8719980072701,0.0268199963650846
K02654,-1.1783883804615702,0.8962556336306949
K02655,0.8797892835705492,1.0
K02656,1.270306796950354,1.0
K02657,1.4900587357019193,0.1133090139441096
K02658,1.4900587357019193,0.1133090139441096
K02659,1.4900587357019193,0.1133090139441096
K02660,1.4900587357019193,0.1133090139441096
K02662,-2.094012652303214,0.0586688806886868
K02663,-1.7747078817667137,1.0
K02664,-1.476325078861489,1.0
K02665,1.4781584262708445,0.1082003937737032
K02666,-0.1947918534789849,1.0
K02667,1.4446284697618006,0.1576228832481682
K02668,1.4446284697618006,0.1576228832481682
K02669,-1.3707081628664803,0.3756299422740986
K02670,1.5034128677707024,0.1154099398746802
K02671,1.5095795933232112,0.1060857020468662
K02672,1.5370145821251873,0.078361310664662
K02676,1.4781584262708445,0.1082003937737032
K02679,-0.1033301676802695,1.0
K02680,-0.109156869714927,1.0
K02681,-0.109156869714927,1.0
K02682,-0.109156869714927,1.0
K02686,-0.260505732481052,1.0
K02687,0.7364526110722908,1.0
K02688,-1.2580797044439906,1.0
K02742,-0.1071681167312326,1.0
K02744,0.1946357960161111,1.0
K02745,-0.7511376109529238,1.0
K02746,-0.6417055969825007,1.0
K02747,-0.6588613888714157,1.0
K02750,1.6778056054411694,1.0
K02753,-0.8706446317736654,1.0
K02755,0.415569343205862,1.0
K02756,1.1216930862836003,1.0
K02757,0.0910030527210679,1.0
K02759,0.3766461266419946,1.0
K02760,0.4732040439471507,1.0
K02761,0.6089292870465793,1.0
K02763,-2.234660350570051,0.6094651280138145
K02765,-0.2871216187964565,1.0
K02768,0.3522866103152479,1.0
K02769,0.1343984932086868,1.0
K02770,0.8576231448143604,1.0
K02771,0.0734991302771521,1.0
K02773,1.0370353460769577,1.0
K02774,0.964125254892676,1.0
K02775,1.4451729171727763,1.0
K02777,1.0803655301616042,1.0
K02779,0.9809528268596236,1.0
K02781,1.1103855712369035,1.0
K02782,0.6427353531038849,1.0
K02783,1.1310377111362155,1.0
K02784,-0.5985800517593343,1.0
K02786,1.6170450237042244,1.0
K02788,1.9516804924362303,0.2837816685077363
K02791,0.8622569200771689,1.0
K02793,0.2768620897132419,1.0
K02794,0.5691599869113535,1.0
K02795,0.5676664395176015,1.0
K02796,0.5581449986851957,1.0
K02798,0.9226758412850176,1.0
K02799,0.4787050950821284,1.0
K02800,0.840619489883377,1.0
K02802,0.0847355493434451,1.0
K02803,0.0847336076819824,1.0
K02804,0.6979961028654048,1.0
K02805,-1.4297326634573737,1.0
K02806,1.1335454917781502,1.0
K02810,0.961137205309283,1.0
K02812,1.009426645262304,1.0
K02813,-0.5471750054915168,1.0
K02814,0.533714234752104,1.0
K02815,0.533714234752104,1.0
K02819,0.5790611677793058,1.0
